100 490
0.417022	0.997185
0.720324	0.932557
0.000114	0.128124
0.302333	0.999041
0.146756	0.236089
0.092339	0.396581
0.186260	0.387911
0.345561	0.669746
0.396767	0.935539
0.538817	0.846311
0.419195	0.313274
0.685220	0.524548
0.204452	0.443453
0.878117	0.229577
0.027388	0.534414
0.670468	0.913962
0.417305	0.457205
0.558690	0.430699
0.140387	0.939128
0.198101	0.778389
0.800745	0.715971
0.968262	0.802758
0.313424	0.092801
0.692323	0.518153
0.876389	0.865020
0.894607	0.829147
0.085044	0.829603
0.039055	0.273050
0.169830	0.059243
0.878143	0.670528
0.098347	0.593066
0.421108	0.671654
0.957890	0.411788
0.533165	0.197551
0.691877	0.289630
0.315516	0.142120
0.686501	0.783314
0.834626	0.412539
0.018288	0.034171
0.750144	0.624030
0.988861	0.660636
0.748166	0.298495
0.280444	0.446135
0.789279	0.222125
0.103226	0.073364
0.447894	0.469239
0.908596	0.096172
0.293614	0.903370
0.287775	0.119490
0.130029	0.524799
0.019367	0.083623
0.678836	0.916861
0.211628	0.910448
0.265547	0.298930
0.491573	0.584389
0.053363	0.565912
0.574118	0.613938
0.146729	0.956536
0.589306	0.260979
0.699758	0.231015
0.102334	0.533448
0.414056	0.949938
0.694400	0.493060
0.414179	0.540601
0.049953	0.765485
0.535896	0.045346
0.663795	0.139966
0.514889	0.792404
0.944595	0.029801
0.586555	0.883125
0.903402	0.540788
0.137475	0.447980
0.139276	0.892136
0.807391	0.377584
0.397677	0.538425
0.165354	0.652299
0.927509	0.361261
0.347766	0.571009
0.750812	0.637836
0.725998	0.126315
0.883306	0.690205
0.623672	0.647749
0.750942	0.353939
0.348898	0.763233
0.269928	0.356532
0.895886	0.752788
0.428091	0.881342
0.964840	0.011669
0.663441	0.498109
0.621696	0.073792
0.114746	0.786951
0.949489	0.064067
0.449912	0.355310
0.578390	0.941837
0.408137	0.379803
0.237027	0.762920
0.903380	0.771595
0.573679	0.301361
0.002870	0.772739
0.617145	0.152930
0	3
0	8
0	9
0	47
0	61
0	86
0	93
1	15
1	24
1	36
1	51
1	69
1	93
2	4
2	27
2	28
2	38
2	44
2	50
3	8
3	18
3	47
3	52
3	57
3	61
3	72
3	86
4	5
4	6
4	27
4	28
4	35
4	44
4	48
4	50
4	53
4	84
5	6
5	12
5	14
5	27
5	30
5	42
5	49
5	53
5	55
5	60
5	71
5	84
6	12
6	27
6	42
6	49
6	53
6	60
6	71
6	84
7	19
7	31
7	54
7	63
7	74
7	75
7	77
7	83
7	95
8	9
8	47
8	52
8	61
8	67
8	69
8	83
8	86
8	93
9	15
9	36
9	51
9	61
9	67
9	69
9	86
9	93
10	16
10	17
10	33
10	42
10	45
10	53
10	58
10	84
10	92
10	94
10	97
11	17
11	23
11	37
11	39
11	56
11	62
11	73
11	78
11	81
11	82
11	88
12	14
12	30
12	42
12	49
12	53
12	55
12	60
12	71
12	77
12	84
13	32
13	34
13	37
13	41
13	43
13	46
13	59
13	73
13	76
13	79
13	82
13	91
14	30
14	49
14	55
14	60
14	71
14	75
15	36
15	51
15	67
15	69
15	93
16	17
16	42
16	45
16	54
16	63
16	74
16	77
16	84
16	92
16	94
17	23
17	34
17	45
17	54
17	56
17	58
17	62
17	63
17	74
17	88
17	92
17	94
17	97
18	19
18	26
18	47
18	52
18	57
18	64
18	72
18	90
19	26
19	47
19	52
19	57
19	64
19	72
19	75
19	83
19	90
19	95
19	98
20	21
20	24
20	25
20	29
20	36
20	39
20	40
20	78
20	80
20	81
20	85
20	96
