100 127
0.417022	0.997185
0.720324	0.932557
0.000114	0.128124
0.302333	0.999041
0.146756	0.236089
0.092339	0.396581
0.186260	0.387911
0.345561	0.669746
0.396767	0.935539
0.538817	0.846311
0.419195	0.313274
0.685220	0.524548
0.204452	0.443453
0.878117	0.229577
0.027388	0.534414
0.670468	0.913962
0.417305	0.457205
0.558690	0.430699
0.140387	0.939128
0.198101	0.778389
0.800745	0.715971
0.968262	0.802758
0.313424	0.092801
0.692323	0.518153
0.876389	0.865020
0.894607	0.829147
0.085044	0.829603
0.039055	0.273050
0.169830	0.059243
0.878143	0.670528
0.098347	0.593066
0.421108	0.671654
0.957890	0.411788
0.533165	0.197551
0.691877	0.289630
0.315516	0.142120
0.686501	0.783314
0.834626	0.412539
0.018288	0.034171
0.750144	0.624030
0.988861	0.660636
0.748166	0.298495
0.280444	0.446135
0.789279	0.222125
0.103226	0.073364
0.447894	0.469239
0.908596	0.096172
0.293614	0.903370
0.287775	0.119490
0.130029	0.524799
0.019367	0.083623
0.678836	0.916861
0.211628	0.910448
0.265547	0.298930
0.491573	0.584389
0.053363	0.565912
0.574118	0.613938
0.146729	0.956536
0.589306	0.260979
0.699758	0.231015
0.102334	0.533448
0.414056	0.949938
0.694400	0.493060
0.414179	0.540601
0.049953	0.765485
0.535896	0.045346
0.663795	0.139966
0.514889	0.792404
0.944595	0.029801
0.586555	0.883125
0.903402	0.540788
0.137475	0.447980
0.139276	0.892136
0.807391	0.377584
0.397677	0.538425
0.165354	0.652299
0.927509	0.361261
0.347766	0.571009
0.750812	0.637836
0.725998	0.126315
0.883306	0.690205
0.623672	0.647749
0.750942	0.353939
0.348898	0.763233
0.269928	0.356532
0.895886	0.752788
0.428091	0.881342
0.964840	0.011669
0.663441	0.498109
0.621696	0.073792
0.114746	0.786951
0.949489	0.064067
0.449912	0.355310
0.578390	0.941837
0.408137	0.379803
0.237027	0.762920
0.903380	0.771595
0.573679	0.301361
0.002870	0.772739
0.617145	0.152930
0	8
0	61
1	15
1	51
2	38
2	50
3	47
5	6
5	71
6	12
6	71
6	84
7	31
7	77
7	83
8	61
8	86
9	67
9	69
10	92
10	94
11	23
11	62
11	88
12	42
12	71
13	43
14	30
14	55
14	60
15	51
15	69
15	93
16	45
16	63
16	74
16	94
18	52
18	57
18	72
19	90
19	95
20	29
20	78
20	80
21	25
21	85
21	96
22	35
22	48
23	62
23	88
24	25
24	96
25	85
25	96
26	64
26	72
26	90
26	98
28	44
29	80
29	85
30	49
30	55
30	60
30	75
32	76
33	58
33	99
34	41
34	59
34	82
35	48
37	73
38	44
38	50
39	78
41	43
41	59
41	73
41	82
42	84
43	59
44	50
45	63
45	74
45	94
46	68
46	91
47	52
49	55
49	60
49	71
51	69
52	57
52	72
53	84
54	56
54	63
55	60
56	81
57	72
58	97
59	66
60	71
61	86
62	88
63	74
63	77
64	90
64	98
65	89
66	79
66	89
66	99
68	87
68	91
69	93
73	82
74	77
80	85
80	96
85	96
87	91
89	99
92	94
