20 96
0.417022	0.997185
0.720324	0.932557
0.000114	0.128124
0.302333	0.999041
0.146756	0.236089
0.092339	0.396581
0.186260	0.387911
0.345561	0.669746
0.396767	0.935539
0.538817	0.846311
0.419195	0.313274
0.685220	0.524548
0.204452	0.443453
0.878117	0.229577
0.027388	0.534414
0.670468	0.913962
0.417305	0.457205
0.558690	0.430699
0.140387	0.939128
0.198101	0.778389
0	1
0	3
0	7
0	8
0	9
0	15
0	18
0	19
1	3
1	7
1	8
1	9
1	11
1	15
2	4
2	5
2	6
2	10
2	12
2	14
3	7
3	8
3	9
3	15
3	18
3	19
4	5
4	6
4	7
4	10
4	12
4	14
4	16
4	17
5	6
5	7
5	10
5	12
5	14
5	16
5	17
5	19
6	7
6	10
6	12
6	14
6	16
6	17
6	19
7	8
7	9
7	10
7	11
7	12
7	14
7	15
7	16
7	17
7	18
7	19
8	9
8	15
8	16
8	18
8	19
9	11
9	15
9	16
9	17
9	18
9	19
10	11
10	12
10	13
10	14
10	16
10	17
11	12
11	13
11	15
11	16
11	17
12	14
12	16
12	17
12	18
12	19
13	17
14	16
14	18
14	19
15	17
15	19
16	17
16	19
18	19
