100 2353
0.417022	0.997185
0.720324	0.932557
0.000114	0.128124
0.302333	0.999041
0.146756	0.236089
0.092339	0.396581
0.186260	0.387911
0.345561	0.669746
0.396767	0.935539
0.538817	0.846311
0.419195	0.313274
0.685220	0.524548
0.204452	0.443453
0.878117	0.229577
0.027388	0.534414
0.670468	0.913962
0.417305	0.457205
0.558690	0.430699
0.140387	0.939128
0.198101	0.778389
0.800745	0.715971
0.968262	0.802758
0.313424	0.092801
0.692323	0.518153
0.876389	0.865020
0.894607	0.829147
0.085044	0.829603
0.039055	0.273050
0.169830	0.059243
0.878143	0.670528
0.098347	0.593066
0.421108	0.671654
0.957890	0.411788
0.533165	0.197551
0.691877	0.289630
0.315516	0.142120
0.686501	0.783314
0.834626	0.412539
0.018288	0.034171
0.750144	0.624030
0.988861	0.660636
0.748166	0.298495
0.280444	0.446135
0.789279	0.222125
0.103226	0.073364
0.447894	0.469239
0.908596	0.096172
0.293614	0.903370
0.287775	0.119490
0.130029	0.524799
0.019367	0.083623
0.678836	0.916861
0.211628	0.910448
0.265547	0.298930
0.491573	0.584389
0.053363	0.565912
0.574118	0.613938
0.146729	0.956536
0.589306	0.260979
0.699758	0.231015
0.102334	0.533448
0.414056	0.949938
0.694400	0.493060
0.414179	0.540601
0.049953	0.765485
0.535896	0.045346
0.663795	0.139966
0.514889	0.792404
0.944595	0.029801
0.586555	0.883125
0.903402	0.540788
0.137475	0.447980
0.139276	0.892136
0.807391	0.377584
0.397677	0.538425
0.165354	0.652299
0.927509	0.361261
0.347766	0.571009
0.750812	0.637836
0.725998	0.126315
0.883306	0.690205
0.623672	0.647749
0.750942	0.353939
0.348898	0.763233
0.269928	0.356532
0.895886	0.752788
0.428091	0.881342
0.964840	0.011669
0.663441	0.498109
0.621696	0.073792
0.114746	0.786951
0.949489	0.064067
0.449912	0.355310
0.578390	0.941837
0.408137	0.379803
0.237027	0.762920
0.903380	0.771595
0.573679	0.301361
0.002870	0.772739
0.617145	0.152930
0	1
0	3
0	7
0	8
0	9
0	15
0	18
0	19
0	20
0	24
0	26
0	31
0	36
0	47
0	51
0	52
0	54
0	56
0	57
0	61
0	63
0	64
0	67
0	69
0	72
0	74
0	75
0	77
0	78
0	81
0	83
0	86
0	90
0	93
0	95
0	98
1	3
1	7
1	8
1	9
1	11
1	15
1	20
1	21
1	23
1	24
1	25
1	29
1	31
1	36
1	39
1	40
1	47
1	51
1	54
1	56
1	61
1	62
1	63
1	67
1	69
1	70
1	78
1	80
1	81
1	83
1	85
1	86
1	88
1	93
1	96
2	4
2	5
2	6
2	10
2	12
2	14
2	22
2	27
2	28
2	30
2	35
2	38
2	42
2	44
2	48
2	49
2	50
2	53
2	55
2	60
2	71
2	84
2	94
3	7
3	8
3	9
3	15
3	18
3	19
3	26
3	30
3	31
3	36
3	47
3	51
3	52
3	54
3	55
3	56
3	57
3	61
3	63
3	64
3	67
3	69
3	72
3	74
3	75
3	77
3	81
3	83
3	86
3	90
3	93
3	95
3	98
4	5
4	6
4	7
4	10
4	12
4	14
4	16
4	17
4	22
4	27
4	28
4	30
4	33
4	35
4	38
4	42
4	44
4	45
4	48
4	49
4	50
4	53
4	54
4	55
4	58
4	60
4	63
4	65
4	71
4	74
4	75
4	77
4	84
4	92
4	94
4	97
4	99
5	6
5	7
5	10
5	12
5	14
5	16
5	17
5	19
5	22
5	26
5	27
5	28
5	30
5	31
5	33
5	35
5	38
5	42
5	44
5	45
5	48
5	49
5	50
5	53
5	54
5	55
5	60
5	63
