50 545
0.417022	0.997185
0.720324	0.932557
0.000114	0.128124
0.302333	0.999041
0.146756	0.236089
0.092339	0.396581
0.186260	0.387911
0.345561	0.669746
0.396767	0.935539
0.538817	0.846311
0.419195	0.313274
0.685220	0.524548
0.204452	0.443453
0.878117	0.229577
0.027388	0.534414
0.670468	0.913962
0.417305	0.457205
0.558690	0.430699
0.140387	0.939128
0.198101	0.778389
0.800745	0.715971
0.968262	0.802758
0.313424	0.092801
0.692323	0.518153
0.876389	0.865020
0.894607	0.829147
0.085044	0.829603
0.039055	0.273050
0.169830	0.059243
0.878143	0.670528
0.098347	0.593066
0.421108	0.671654
0.957890	0.411788
0.533165	0.197551
0.691877	0.289630
0.315516	0.142120
0.686501	0.783314
0.834626	0.412539
0.018288	0.034171
0.750144	0.624030
0.988861	0.660636
0.748166	0.298495
0.280444	0.446135
0.789279	0.222125
0.103226	0.073364
0.447894	0.469239
0.908596	0.096172
0.293614	0.903370
0.287775	0.119490
0.130029	0.524799
0	1
0	3
0	7
0	8
0	9
0	15
0	18
0	19
0	20
0	24
0	26
0	31
0	36
0	47
1	3
1	7
1	8
1	9
1	11
1	15
1	20
1	21
1	23
1	24
1	25
1	29
1	31
1	36
1	39
1	40
1	47
2	4
2	5
2	6
2	10
2	12
2	14
2	22
2	27
2	28
2	30
2	35
2	38
2	42
2	44
2	48
2	49
3	7
3	8
3	9
3	15
3	18
3	19
3	26
3	30
3	31
3	36
3	47
4	5
4	6
4	7
4	10
4	12
4	14
4	16
4	17
4	22
4	27
4	28
4	30
4	33
4	35
4	38
4	42
4	44
4	45
4	48
4	49
5	6
5	7
5	10
5	12
5	14
5	16
5	17
5	19
5	22
5	26
5	27
5	28
5	30
5	31
5	33
5	35
5	38
5	42
5	44
5	45
5	48
5	49
6	7
6	10
6	12
6	14
6	16
6	17
6	19
6	22
6	26
6	27
6	28
6	30
6	31
6	33
6	35
6	38
6	42
6	44
6	45
6	48
6	49
7	8
7	9
7	10
7	11
7	12
7	14
7	15
7	16
7	17
7	18
7	19
7	20
7	23
7	26
7	30
7	31
7	36
7	39
7	42
7	45
7	47
7	49
8	9
8	15
8	16
8	18
8	19
8	20
8	24
8	26
8	30
8	31
8	36
8	39
8	45
8	47
8	49
9	11
9	15
9	16
9	17
9	18
9	19
9	20
9	21
9	23
9	24
9	25
9	26
9	29
9	31
9	36
9	39
9	40
9	42
9	45
9	47
10	11
10	12
10	13
10	14
10	16
10	17
10	22
10	23
10	27
10	28
10	30
10	31
10	33
10	34
10	35
10	37
10	38
10	39
10	41
10	42
10	43
10	44
10	45
10	48
10	49
11	12
11	13
11	15
11	16
11	17
11	20
11	21
11	23
11	24
11	25
11	29
11	31
11	32
11	33
11	34
11	36
11	37
11	39
11	40
11	41
11	42
11	43
11	45
11	46
12	14
12	16
12	17
12	18
12	19
12	22
12	23
12	26
12	27
12	28
12	30
12	31
12	33
12	35
12	38
12	42
12	44
12	45
12	47
12	48
12	49
13	17
13	20
13	23
13	29
13	32
13	33
13	34
13	37
13	39
13	40
13	41
13	43
13	45
13	46
14	16
14	18
14	19
14	26
14	27
14	28
14	30
14	31
14	35
14	42
14	44
14	45
14	47
14	48
14	49
15	17
15	19
15	20
15	21
15	23
15	24
15	25
15	29
15	31
15	36
15	39
15	40
15	45
15	47
16	17
16	19
16	20
16	22
16	23
16	26
16	27
16	28
16	30
16	31
16	33
16	34
16	35
16	36
16	37
16	39
16	41
16	42
16	43
16	44
16	45
16	47
16	48
16	49
17	20
17	22
17	23
17	29
17	30
17	31
17	32
17	33
17	34
17	35
17	36
17	37
17	39
17	40
17	41
17	42
17	43
17	45
17	46
17	48
17	49
18	19
18	26
18	30
18	31
18	47
18	49
19	26
19	30
19	31
19	36
19	42
19	45
19	47
19	49
20	21
20	23
20	24
20	25
20	29
20	31
20	32
20	34
20	36
20	37
20	39
20	40
20	41
20	43
20	45
21	23
21	24
21	25
21	29
21	32
21	36
21	37
21	39
21	40
22	27
22	28
22	33
22	34
22	35
22	38
22	41
22	42
22	43
22	44
22	45
22	48
22	49
23	24
23	25
23	29
23	31
23	32
23	33
23	34
23	36
23	37
23	39
23	40
23	41
23	42
23	43
23	45
23	46
24	25
24	29
24	31
24	32
24	36
24	37
24	39
24	40
25	29
25	31
25	32
25	36
25	37
25	39
25	40
26	30
26	31
26	42
26	47
26	49
27	28
27	30
27	33
27	35
27	38
27	42
27	44
27	45
27	48
27	49
28	33
28	35
28	38
28	42
28	44
28	45
28	48
28	49
29	31
29	32
29	34
29	36
29	37
29	39
29	40
29	41
29	43
29	45
30	31
30	42
30	45
30	47
30	49
31	33
31	34
31	36
31	37
31	39
31	41
31	42
31	45
31	47
31	49
32	33
32	34
32	36
32	37
32	39
32	40
32	41
32	43
32	46
33	34
33	35
33	37
33	39
33	41
33	42
33	43
33	44
33	45
33	46
33	48
34	35
34	36
34	37
34	39
34	40
34	41
34	42
34	43
34	45
34	46
34	48
35	38
35	41
35	42
35	43
35	44
35	45
35	48
35	49
36	37
36	39
36	40
36	41
36	45
36	47
37	39
37	40
37	41
37	43
37	45
37	46
38	42
38	44
38	48
39	40
39	41
39	43
39	45
40	41
40	43
41	42
41	43
41	45
41	46
41	48
42	44
42	45
42	47
42	48
42	49
43	45
43	46
44	48
44	49
45	47
45	48
45	49
47	49
48	49
