h= 4900.000000
n= 24
m= 2
v= 14
a= 5748390.000000
-1500.000000	-1044.000000
-534.000000	-988.000000
483.000000	-1130.000000
685.000000	-892.000000
1234.000000	-913.000000
1500.000000	-363.000000
1319.000000	-230.000000
1319.000000	230.000000
1500.000000	363.000000
1234.000000	913.000000
685.000000	892.000000
483.000000	1130.000000
-534.000000	988.000000
-1500.000000	1044.000000
v= 14
a= 5748390.000000
1500.000000	1044.000000
534.000000	988.000000
-483.000000	1130.000000
-685.000000	892.000000
-1234.000000	913.000000
-1500.000000	363.000000
-1319.000000	230.000000
-1319.000000	-230.000000
-1500.000000	-363.000000
-1234.000000	-913.000000
-685.000000	-892.000000
-483.000000	-1130.000000
534.000000	-988.000000
1500.000000	-1044.000000
m= 2
v= 14
a= 5748390.000000
-1500.000000	-1044.000000
-534.000000	-988.000000
483.000000	-1130.000000
685.000000	-892.000000
1234.000000	-913.000000
1500.000000	-363.000000
1319.000000	-230.000000
1319.000000	230.000000
1500.000000	363.000000
1234.000000	913.000000
685.000000	892.000000
483.000000	1130.000000
-534.000000	988.000000
-1500.000000	1044.000000
v= 14
a= 5748390.000000
1500.000000	1044.000000
534.000000	988.000000
-483.000000	1130.000000
-685.000000	892.000000
-1234.000000	913.000000
-1500.000000	363.000000
-1319.000000	230.000000
-1319.000000	-230.000000
-1500.000000	-363.000000
-1234.000000	-913.000000
-685.000000	-892.000000
-483.000000	-1130.000000
534.000000	-988.000000
1500.000000	-1044.000000
m= 1
v= 4
a= 791874.000000
-1517.000000	-131.000000
1517.000000	-131.000000
1517.000000	130.000000
-1517.000000	130.000000
m= 1
v= 4
a= 791874.000000
-1517.000000	-131.000000
1517.000000	-131.000000
1517.000000	130.000000
-1517.000000	130.000000
m= 2
v= 6
a= 3044827.000000
-1092.000000	-657.000000
669.000000	-830.000000
1091.000000	-180.000000
1091.000000	180.000000
669.000000	830.000000
-1092.000000	657.000000
v= 6
a= 3044827.000000
1091.000000	657.000000
-670.000000	830.000000
-1092.000000	180.000000
-1092.000000	-180.000000
-670.000000	-830.000000
1091.000000	-657.000000
m= 2
v= 6
a= 3044827.000000
-1092.000000	-657.000000
669.000000	-830.000000
1091.000000	-180.000000
1091.000000	180.000000
669.000000	830.000000
-1092.000000	657.000000
v= 6
a= 3044827.000000
1091.000000	657.000000
-670.000000	830.000000
-1092.000000	180.000000
-1092.000000	-180.000000
-670.000000	-830.000000
1091.000000	-657.000000
m= 2
v= 6
a= 3044827.000000
-1092.000000	-657.000000
669.000000	-830.000000
1091.000000	-180.000000
1091.000000	180.000000
669.000000	830.000000
-1092.000000	657.000000
v= 6
a= 3044827.000000
1091.000000	657.000000
-670.000000	830.000000
-1092.000000	180.000000
-1092.000000	-180.000000
-670.000000	-830.000000
1091.000000	-657.000000
m= 2
v= 6
a= 3044827.000000
-1092.000000	-657.000000
669.000000	-830.000000
1091.000000	-180.000000
1091.000000	180.000000
669.000000	830.000000
-1092.000000	657.000000
v= 6
a= 3044827.000000
1091.000000	657.000000
-670.000000	830.000000
-1092.000000	180.000000
-1092.000000	-180.000000
-670.000000	-830.000000
1091.000000	-657.000000
m= 2
v= 6
a= 270126.000000
-796.000000	-153.000000
0.000000	-34.000000
796.000000	-153.000000
870.000000	-28.000000
0.000000	152.000000
-870.000000	-28.000000
v= 6
a= 270126.000000
796.000000	152.000000
0.000000	33.000000
-796.000000	152.000000
-870.000000	27.000000
0.000000	-153.000000
870.000000	27.000000
m= 2
v= 6
a= 270126.000000
-796.000000	-153.000000
0.000000	-34.000000
796.000000	-153.000000
870.000000	-28.000000
0.000000	152.000000
-870.000000	-28.000000
v= 6
a= 270126.000000
796.000000	152.000000
0.000000	33.000000
-796.000000	152.000000
-870.000000	27.000000
0.000000	-153.000000
870.000000	27.000000
m= 2
v= 6
a= 270126.000000
-796.000000	-153.000000
0.000000	-34.000000
796.000000	-153.000000
870.000000	-28.000000
0.000000	152.000000
-870.000000	-28.000000
v= 6
a= 270126.000000
796.000000	152.000000
0.000000	33.000000
-796.000000	152.000000
-870.000000	27.000000
0.000000	-153.000000
870.000000	27.000000
m= 2
v= 6
a= 270126.000000
-796.000000	-153.000000
0.000000	-34.000000
796.000000	-153.000000
870.000000	-28.000000
0.000000	152.000000
-870.000000	-28.000000
v= 6
a= 270126.000000
796.000000	152.000000
0.000000	33.000000
-796.000000	152.000000
-870.000000	27.000000
0.000000	-153.000000
870.000000	27.000000
m= 2
v= 8
a= 442600.000000
-800.000000	-184.000000
-389.000000	-119.000000
0.000000	-184.000000
389.000000	-119.000000
800.000000	-184.000000
700.000000	184.000000
0.000000	102.000000
-700.000000	184.000000
v= 8
a= 442600.000000
800.000000	184.000000
389.000000	119.000000
0.000000	184.000000
-389.000000	119.000000
-800.000000	184.000000
-700.000000	-184.000000
0.000000	-102.000000
700.000000	-184.000000
m= 2
v= 8
a= 442600.000000
-800.000000	-184.000000
-389.000000	-119.000000
0.000000	-184.000000
389.000000	-119.000000
800.000000	-184.000000
700.000000	184.000000
0.000000	102.000000
-700.000000	184.000000
v= 8
a= 442600.000000
800.000000	184.000000
389.000000	119.000000
0.000000	184.000000
-389.000000	119.000000
-800.000000	184.000000
-700.000000	-184.000000
0.000000	-102.000000
700.000000	-184.000000
m= 2
v= 8
a= 442600.000000
-800.000000	-184.000000
-389.000000	-119.000000
0.000000	-184.000000
389.000000	-119.000000
800.000000	-184.000000
700.000000	184.000000
0.000000	102.000000
-700.000000	184.000000
v= 8
a= 442600.000000
800.000000	184.000000
389.000000	119.000000
0.000000	184.000000
-389.000000	119.000000
-800.000000	184.000000
-700.000000	-184.000000
0.000000	-102.000000
700.000000	-184.000000
m= 2
v= 8
a= 442600.000000
-800.000000	-184.000000
-389.000000	-119.000000
0.000000	-184.000000
389.000000	-119.000000
800.000000	-184.000000
700.000000	184.000000
0.000000	102.000000
-700.000000	184.000000
v= 8
a= 442600.000000
800.000000	184.000000
389.000000	119.000000
0.000000	184.000000
-389.000000	119.000000
-800.000000	184.000000
-700.000000	-184.000000
0.000000	-102.000000
700.000000	-184.000000
m= 1
v= 4
a= 616824.000000
-468.000000	-330.000000
468.000000	-330.000000
468.000000	329.000000
-468.000000	329.000000
m= 1
v= 4
a= 616824.000000
-468.000000	-330.000000
468.000000	-330.000000
468.000000	329.000000
-468.000000	329.000000
m= 1
v= 4
a= 616824.000000
-468.000000	-330.000000
468.000000	-330.000000
468.000000	329.000000
-468.000000	329.000000
m= 1
v= 4
a= 616824.000000
-468.000000	-330.000000
468.000000	-330.000000
468.000000	329.000000
-468.000000	329.000000
m= 2
v= 8
a= 3224074.500000
-1282.000000	-610.000000
-272.000000	-540.000000
553.000000	-683.000000
848.000000	-395.000000
1235.000000	-442.000000
1338.000000	243.000000
1256.000000	683.000000
-1338.000000	683.000000
v= 8
a= 3224074.500000
1282.000000	610.000000
272.000000	540.000000
-553.000000	683.000000
-848.000000	395.000000
-1235.000000	442.000000
-1338.000000	-243.000000
-1256.000000	-683.000000
1338.000000	-683.000000
m= 2
v= 8
a= 3224074.500000
-1282.000000	-610.000000
-272.000000	-540.000000
553.000000	-683.000000
848.000000	-395.000000
1235.000000	-442.000000
1338.000000	243.000000
1256.000000	683.000000
-1338.000000	683.000000
v= 8
a= 3224074.500000
1282.000000	610.000000
272.000000	540.000000
-553.000000	683.000000
-848.000000	395.000000
-1235.000000	442.000000
-1338.000000	-243.000000
-1256.000000	-683.000000
1338.000000	-683.000000
m= 2
v= 8
a= 2815300.000000
-1353.000000	-576.000000
1146.000000	-576.000000
1352.000000	-189.000000
1269.000000	358.000000
795.000000	391.000000
567.000000	576.000000
-292.000000	483.000000
-1353.000000	549.000000
v= 8
a= 2815300.000000
1352.000000	576.000000
-1147.000000	576.000000
-1353.000000	189.000000
-1270.000000	-358.000000
-796.000000	-391.000000
-568.000000	-576.000000
291.000000	-483.000000
1352.000000	-549.000000
m= 2
v= 8
a= 2815300.000000
-1353.000000	-576.000000
1146.000000	-576.000000
1352.000000	-189.000000
1269.000000	358.000000
795.000000	391.000000
567.000000	576.000000
-292.000000	483.000000
-1353.000000	549.000000
v= 8
a= 2815300.000000
1352.000000	576.000000
-1147.000000	576.000000
-1353.000000	189.000000
-1270.000000	-358.000000
-796.000000	-391.000000
-568.000000	-576.000000
291.000000	-483.000000
1352.000000	-549.000000
w= 11502.853419
u= 75.680929
n= 24
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	0
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	9934.781129	2457.075962	0
5	1	0	9599.641069	830.000000	0
6	1	0	7751.781129	3843.210992	0
7	1	0	7751.781129	2183.210992	0
8	1	0	8147.940375	4748.000000	0
9	1	0	4810.601006	2366.886271	0
10	1	0	4737.542800	2563.808289	0
11	1	0	4591.426387	2771.652326	0
12	1	0	9519.363222	3443.140756	0
13	1	0	9766.853419	3793.863333	0
14	1	0	9766.853419	4146.048248	0
15	1	0	9766.853419	4498.233163	0
16	1	0	468.000000	3026.000000	0
17	1	0	468.000000	3685.000000	0
18	1	0	468.000000	4344.000000	0
19	1	0	11034.853419	3617.075962	0
20	1	0	7034.599381	683.000000	0
21	1	0	5321.781129	4217.000000	0
22	1	0	4387.000000	576.000000	0
23	1	0	4353.000000	1728.000000	0
w= 11272.796350
u= 77.225438
n= 24
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	0
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	9934.781129	2457.075962	0
5	1	0	9599.641069	830.000000	0
6	1	0	7751.781129	3843.210992	0
7	1	0	7751.781129	2183.210992	0
8	1	0	8147.940375	4748.000000	0
9	1	0	4810.601006	2366.886271	0
10	1	0	4737.542800	2563.808289	0
11	1	0	4591.426387	2771.652326	0
12	1	0	9519.363222	3443.140756	0
13	1	0	9766.853419	3793.863333	0
14	1	0	9766.853419	4146.048248	0
15	1	0	9766.853419	4498.233163	0
16	1	0	468.000000	3026.000000	0
17	1	0	468.000000	3685.000000	0
18	1	0	468.000000	4344.000000	0
19	1	0	6161.485768	629.944217	1
20	1	0	7034.599381	683.000000	1
21	1	0	5321.781129	4217.000000	0
22	1	0	4387.000000	576.000000	1
23	1	0	4353.000000	1728.000000	0
w= 11272.796350
u= 77.225438
n= 2
7	1	0	7751.781129	2183.210992	1
20	1	0	7169.641069	683.000000	1
w= 11272.796350
u= 77.225438
n= 1
7	1	1	7751.781129	2314.753866	0
w= 11272.796350
u= 77.225438
n= 1
20	1	0	7169.641069	801.753866	1
w= 11272.796350
u= 77.225438
n= 1
22	1	1	4350.127971	576.000000	1
w= 11272.796350
u= 77.225438
n= 5
14	1	0	9766.853419	4146.048248	1
15	1	0	9766.853419	4498.233163	1
19	1	0	10804.796350	4571.000000	1
20	1	0	7169.641069	801.753866	0
22	1	1	4350.127971	576.000000	0
w= 11272.796350
u= 77.225438
n= 4
14	1	0	9766.853419	4146.048248	0
15	1	0	9766.853419	4498.233163	0
18	1	0	468.000000	4344.000000	1
19	1	0	468.000000	4571.000000	1
w= 11272.796350
u= 77.225438
n= 4
14	1	0	9766.853419	4146.048248	1
15	1	0	9766.853419	4498.233163	1
18	1	0	10804.796350	4571.000000	1
19	1	0	468.000000	4571.000000	0
w= 11272.796350
u= 77.225438
n= 2
8	1	0	8147.940375	4748.000000	1
15	1	0	9453.840581	4498.233163	1
w= 11272.796350
u= 77.225438
n= 3
6	1	0	7751.781129	3843.210992	1
8	1	0	7906.198548	4748.000000	1
15	1	0	9453.840581	4498.233163	0
w= 11272.796350
u= 77.225438
n= 4
13	1	0	9766.853419	3793.863333	1
14	1	0	9612.598457	4146.048248	1
15	1	0	9453.840581	4498.233163	1
18	1	0	10804.796350	4571.000000	0
w= 11272.796350
u= 77.225438
n= 1
8	1	1	7624.656519	4748.000000	0
w= 11272.796350
u= 77.225438
n= 2
13	1	0	9766.853419	3793.863333	0
14	1	1	9536.796350	4146.048248	1
w= 11272.796350
u= 77.225438
n= 1
15	1	0	9453.840581	4716.000000	0
w= 11272.796350
u= 77.225438
n= 2
6	1	0	7751.781129	3843.210992	0
14	1	1	9536.796350	4216.429253	0
w= 11047.340423
u= 78.801467
n= 24
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	1
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	9934.781129	2457.075962	0
5	1	0	9455.716357	830.000000	0
6	1	0	7751.781129	3843.210992	0
7	1	1	6772.601006	2314.753866	0
8	1	1	7471.076584	4748.000000	0
9	1	0	4810.601006	2366.886271	0
10	1	0	4737.542800	2563.808289	0
11	1	0	4591.426387	2771.652326	0
12	1	0	9519.363222	3443.140756	0
13	1	0	9766.853419	3793.863333	0
14	1	1	9536.796350	4216.429253	0
15	1	0	9312.459650	4716.000000	0
16	1	0	468.000000	3026.000000	0
17	1	0	468.000000	3685.000000	0
18	1	0	3334.442264	3770.416915	1
19	1	0	468.000000	4344.000000	0
20	1	0	7025.716357	801.753866	0
21	1	0	5321.781129	4217.000000	0
22	1	1	4350.127971	576.000000	0
23	1	0	4353.000000	1728.000000	0
w= 11047.340423
u= 78.801467
n= 2
1	1	0	2517.000000	3770.000000	0
18	1	0	5356.116339	3192.268198	0
w= 11025.721012
u= 78.955982
n= 24
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	0
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	9934.721012	2442.942757	0
5	1	0	9455.716357	830.000000	0
6	1	0	7751.781129	3843.210992	0
7	1	1	6772.601006	2314.753866	0
8	1	1	7471.076584	4748.000000	0
9	1	0	4810.601006	2366.886271	0
10	1	0	4737.542800	2563.808289	0
11	1	0	4591.426387	2771.652326	0
12	1	0	9509.602282	3428.048640	0
13	1	0	9766.853419	3793.863333	0
14	1	1	9536.796350	4216.429253	0
15	1	0	9312.459650	4716.000000	0
16	1	0	468.000000	3026.000000	0
17	1	0	468.000000	3685.000000	0
18	1	0	5356.116339	3192.268198	0
19	1	0	468.000000	4344.000000	0
20	1	0	7025.716357	801.753866	0
21	1	0	5321.781129	4217.000000	0
22	1	1	4350.127971	576.000000	0
23	1	0	4353.000000	1728.000000	0
w= 10805.206591
u= 80.567329
n= 24
0	1	0	1500.000000	1652.000000	1
1	1	0	2517.000000	3770.000000	1
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	3819.070590	2040.464385	1
5	1	0	9455.716357	830.000000	0
6	1	0	7751.781129	3843.210992	0
7	1	1	6772.601006	2314.753866	0
8	1	1	7471.076584	4748.000000	0
9	1	0	4810.601006	2366.886271	1
10	1	0	4737.542800	2563.808289	1
11	1	0	4591.426387	2771.652326	1
12	1	0	9509.602282	3428.048640	0
13	1	0	9766.853419	3793.863333	0
14	1	1	9536.796350	4216.429253	0
15	1	0	9312.459650	4716.000000	0
16	1	0	468.000000	3026.000000	0
17	1	0	468.000000	3685.000000	0
18	1	0	5356.116339	3192.268198	0
19	1	0	468.000000	4344.000000	0
20	1	0	7025.716357	801.753866	0
21	1	0	5321.781129	4217.000000	0
22	1	1	4350.127971	576.000000	0
23	1	0	4353.000000	1728.000000	1
w= 10805.206591
u= 80.567329
n= 1
23	1	0	9453.206591	2236.000000	0
w= 10805.206591
u= 80.567329
n= 1
10	1	0	9935.206591	3151.259637	0
w= 10805.206591
u= 80.567329
n= 6
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	0
4	1	0	4140.772293	1462.003609	1
9	1	0	4810.601006	2366.886271	0
11	1	0	4591.426387	2771.652326	0
22	1	1	4350.127971	576.000000	1
w= 10805.206591
u= 80.567329
n= 2
20	1	0	7025.716357	801.753866	1
22	1	0	4387.000000	576.000000	1
w= 10805.206591
u= 80.567329
n= 2
4	1	0	4092.000000	1462.003609	1
9	1	0	4810.601006	2366.886271	1
w= 10805.206591
u= 80.567329
n= 1
4	1	1	4092.000000	1462.003609	1
w= 10805.206591
u= 80.567329
n= 1
9	1	0	3713.356822	2369.560722	0
w= 10805.206591
u= 80.567329
n= 1
4	1	1	4411.409283	1462.003609	1
w= 10805.206591
u= 80.567329
n= 3
4	1	0	4092.000000	1943.794202	1
9	1	0	3713.356822	2369.560722	1
11	1	0	4591.426387	2771.652326	1
w= 10805.206591
u= 80.567329
n= 1
9	1	0	9935.206591	2965.259637	0
w= 10805.206591
u= 80.567329
n= 1
4	1	0	4092.000000	1961.104773	1
w= 10805.206591
u= 80.567329
n= 3
5	1	0	9455.716357	830.000000	1
20	1	0	7029.456136	801.753866	1
22	1	0	4387.000000	576.000000	0
w= 10805.206591
u= 80.567329
n= 3
4	1	0	4092.000000	1961.104773	0
11	1	0	9935.206591	4494.465913	1
15	1	0	9312.459650	4716.000000	1
w= 10805.206591
u= 80.567329
n= 1
11	1	1	9889.669262	4494.465913	1
w= 10805.206591
u= 80.567329
n= 1
15	1	1	9212.459650	4716.000000	1
w= 10805.206591
u= 80.567329
n= 1
11	1	1	9935.206591	4489.917491	1
w= 10805.206591
u= 80.567329
n= 3
5	1	0	9455.716357	830.000000	0
20	1	0	7025.716357	801.753866	1
22	1	0	4387.000000	576.000000	1
w= 10805.206591
u= 80.567329
n= 3
11	1	1	9935.206591	4453.418927	1
14	1	1	9536.796350	4216.429253	1
15	1	1	9212.459650	4716.000000	0
w= 10805.206591
u= 80.567329
n= 2
11	1	1	9935.206591	4453.418927	0
14	1	0	10005.206591	4190.218927	0
w= 10805.206591
u= 80.567329
n= 3
5	1	0	9455.716357	830.000000	1
20	1	0	7029.456136	801.753866	1
22	1	0	4387.000000	576.000000	0
w= 10805.206591
u= 80.567329
n= 2
5	1	0	9714.206591	830.000000	0
20	1	0	7029.456136	801.753866	0
w= 10589.102460
u= 82.211560
n= 24
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	0
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	4092.000000	1961.104773	1
5	1	0	9459.456136	830.000000	0
6	1	0	7751.781129	3843.153500	0
7	1	1	6687.801477	2314.753866	0
8	1	1	7471.076584	4748.000000	0
9	1	0	9466.802251	2893.360617	0
10	1	0	9337.842572	3098.639766	0
11	1	1	4534.651557	1384.219933	1
12	1	0	5753.000000	3284.506833	0
13	1	0	9514.749657	3427.234578	0
14	1	0	9642.781129	4159.043437	0
15	1	1	9212.459650	4716.000000	0
16	1	0	468.000000	3026.000000	0
17	1	0	468.000000	3685.000000	0
18	1	0	4485.000000	3121.104773	0
19	1	0	468.000000	4344.000000	0
20	1	0	7029.456136	801.753866	0
21	1	0	5321.781129	4217.000000	0
22	1	0	4387.000000	576.000000	0
23	1	0	9216.601006	2236.000000	0
w= 10589.102460
u= 82.211560
n= 3
4	1	0	4092.000000	1961.104773	0
11	1	0	7497.456136	1478.114602	1
20	1	0	7029.456136	801.753866	1
w= 10589.102460
u= 82.211560
n= 2
20	1	1	7031.805543	801.753866	1
22	1	0	4387.000000	576.000000	1
w= 10589.102460
u= 82.211560
n= 2
7	1	1	6687.801477	2314.753866	1
11	1	1	7585.010044	1478.114602	1
w= 10589.102460
u= 82.211560
n= 3
5	1	0	9459.456136	830.000000	1
20	1	1	7050.938627	801.753866	1
22	1	0	4387.000000	576.000000	0
w= 10589.102460
u= 82.211560
n= 2
7	1	1	6260.266933	2343.797885	1
12	1	0	5753.000000	3284.506833	1
w= 10589.102460
u= 82.211560
n= 1
5	1	0	9498.102460	830.000000	0
w= 10589.102460
u= 82.211560
n= 1
11	1	1	7570.276977	1478.114602	1
w= 10589.102460
u= 82.211560
n= 2
11	1	1	7570.276977	1478.114602	0
20	1	1	7070.451867	683.000000	0
w= 10589.102460
u= 82.211560
n= 2
7	1	1	6260.266933	2343.797885	0
12	1	0	5870.631750	3330.223215	0
w= 10377.320410
u= 83.889347
n= 24
0	1	0	1500.000000	1652.000000	0
1	1	0	2517.000000	3770.000000	0
2	1	0	1517.000000	392.000000	0
3	1	0	1517.000000	131.000000	0
4	1	0	4092.000000	1961.104773	0
5	1	0	5161.831774	3681.604316	1
6	1	0	7751.781129	3843.153500	1
7	1	1	6260.266933	2343.797885	1
8	1	1	7471.076584	4748.000000	0
