h= 40.000000
n= 25
m= 4
v= 3
a= 2.000000
-1.000000	-1.000000
1.000000	-1.000000
-1.000000	1.000000
v= 3
a= 2.000000
1.000000	-1.000000
1.000000	1.000000
-1.000000	-1.000000
v= 3
a= 2.000000
1.000000	1.000000
-1.000000	1.000000
1.000000	-1.000000
v= 3
a= 2.000000
-1.000000	1.000000
-1.000000	-1.000000
1.000000	1.000000
m= 4
v= 3
a= 4.500000
-2.000000	-2.000000
1.000000	-2.000000
-2.000000	1.000000
v= 3
a= 4.500000
1.000000	-2.000000
1.000000	1.000000
-2.000000	-2.000000
v= 3
a= 4.500000
1.000000	1.000000
-2.000000	1.000000
1.000000	-2.000000
v= 3
a= 4.500000
-2.000000	1.000000
-2.000000	-2.000000
1.000000	1.000000
m= 4
v= 3
a= 8.000000
-2.000000	-2.000000
2.000000	-2.000000
-2.000000	2.000000
v= 3
a= 8.000000
2.000000	-2.000000
2.000000	2.000000
-2.000000	-2.000000
v= 3
a= 8.000000
2.000000	2.000000
-2.000000	2.000000
2.000000	-2.000000
v= 3
a= 8.000000
-2.000000	2.000000
-2.000000	-2.000000
2.000000	2.000000
m= 4
v= 3
a= 12.500000
2.000000	-3.000000
2.000000	2.000000
-3.000000	2.000000
v= 3
a= 12.500000
2.000000	2.000000
-3.000000	2.000000
-3.000000	-3.000000
v= 3
a= 12.500000
-3.000000	2.000000
-3.000000	-3.000000
2.000000	-3.000000
v= 3
a= 12.500000
-3.000000	-3.000000
2.000000	-3.000000
2.000000	2.000000
m= 4
v= 3
a= 9.000000
-3.000000	1.000000
3.000000	-2.000000
3.000000	1.000000
v= 3
a= 9.000000
-2.000000	-3.000000
1.000000	3.000000
-2.000000	3.000000
v= 3
a= 9.000000
3.000000	-2.000000
-3.000000	1.000000
-3.000000	-2.000000
v= 3
a= 9.000000
1.000000	3.000000
-2.000000	-3.000000
1.000000	-3.000000
m= 4
v= 3
a= 14.000000
-4.000000	2.000000
3.000000	-2.000000
3.000000	2.000000
v= 3
a= 14.000000
-2.000000	-4.000000
2.000000	3.000000
-2.000000	3.000000
v= 3
a= 14.000000
3.000000	-2.000000
-4.000000	2.000000
-4.000000	-2.000000
v= 3
a= 14.000000
2.000000	3.000000
-2.000000	-4.000000
2.000000	-4.000000
m= 4
v= 6
a= 21.000000
-3.000000	-3.000000
2.000000	-3.000000
2.000000	0.000000
0.000000	0.000000
0.000000	2.000000
-3.000000	2.000000
v= 6
a= 21.000000
2.000000	-3.000000
2.000000	2.000000
-1.000000	2.000000
-1.000000	0.000000
-3.000000	0.000000
-3.000000	-3.000000
v= 6
a= 21.000000
2.000000	2.000000
-3.000000	2.000000
-3.000000	-1.000000
-1.000000	-1.000000
-1.000000	-3.000000
2.000000	-3.000000
v= 6
a= 21.000000
-3.000000	2.000000
-3.000000	-3.000000
0.000000	-3.000000
0.000000	-1.000000
2.000000	-1.000000
2.000000	2.000000
m= 4
v= 6
